Id,DummyName,LocationType,TimeId,WeatherId,WeatherRatio,WeatherChangeTime
50700,Veiled Island,2,2,2,0,60
50700,Veiled Island,2,3,1,0,60
50700,Veiled Island,2,3,0,0,60
50700,Veiled Island,2,3,4,100,60
50700,Veiled Island,2,3,2,0,60
50701,Veiled Island,2,0,1,0,60
50701,Veiled Island,2,0,0,0,60
50701,Veiled Island,2,0,2,0,60
50701,Veiled Island,2,0,4,100,60
50701,Veiled Island,2,1,4,100,60
50701,Veiled Island,2,1,2,0,60
50701,Veiled Island,2,1,0,0,60
50701,Veiled Island,2,1,1,0,60
50701,Veiled Island,2,2,0,0,60
50701,Veiled Island,2,2,2,0,60
50701,Veiled Island,2,2,4,100,60
50701,Veiled Island,2,2,1,0,60
50701,Veiled Island,2,3,1,0,60
50701,Veiled Island,2,3,4,100,60
50701,Veiled Island,2,3,2,0,60
50701,Veiled Island,2,3,0,0,60
50702,Snowfield Basin,2,0,0,0,60
50702,Snowfield Basin,2,0,1,0,60
50702,Snowfield Basin,2,0,2,0,60
50702,Snowfield Basin,2,0,4,100,60
50702,Snowfield Basin,2,1,4,100,60
50702,Snowfield Basin,2,1,2,0,60
50702,Snowfield Basin,2,1,1,0,60
50702,Snowfield Basin,2,1,0,0,60
50702,Snowfield Basin,2,2,0,0,60
50702,Snowfield Basin,2,2,2,0,60
50702,Snowfield Basin,2,2,4,100,60
50702,Snowfield Basin,2,2,1,0,60
50702,Snowfield Basin,2,3,1,0,60
50702,Snowfield Basin,2,3,4,100,60
50702,Snowfield Basin,2,3,2,0,60
50702,Snowfield Basin,2,3,0,0,60
50703,Frozen Thorn Forest<ep7>,2,0,0,0,60
50703,Frozen Thorn Forest<ep7>,2,0,1,0,60
50703,Frozen Thorn Forest<ep7>,2,0,2,0,60
50703,Frozen Thorn Forest<ep7>,2,0,4,100,60
50703,Frozen Thorn Forest<ep7>,2,1,4,100,60
50703,Frozen Thorn Forest<ep7>,2,1,2,0,60
50703,Frozen Thorn Forest<ep7>,2,1,1,0,60
50703,Frozen Thorn Forest<ep7>,2,1,0,0,60
50703,Frozen Thorn Forest<ep7>,2,2,0,0,60
50703,Frozen Thorn Forest<ep7>,2,2,2,0,60
50703,Frozen Thorn Forest<ep7>,2,2,4,100,60
50703,Frozen Thorn Forest<ep7>,2,2,1,0,60
50703,Frozen Thorn Forest<ep7>,2,3,1,0,60
50703,Frozen Thorn Forest<ep7>,2,3,4,100,60
50703,Frozen Thorn Forest<ep7>,2,3,2,0,60
50703,Frozen Thorn Forest<ep7>,2,3,0,0,60
50704,Kaia Lake<ep7>,2,0,0,0,60
50704,Kaia Lake<ep7>,2,0,1,0,60
50704,Kaia Lake<ep7>,2,0,2,0,60
50704,Kaia Lake<ep7>,2,0,4,100,60
50704,Kaia Lake<ep7>,2,1,4,100,60
50704,Kaia Lake<ep7>,2,1,2,0,60
50704,Kaia Lake<ep7>,2,1,1,0,60
50704,Kaia Lake<ep7>,2,1,0,0,60
50704,Kaia Lake<ep7>,2,2,0,0,60
50704,Kaia Lake<ep7>,2,2,2,0,60
50704,Kaia Lake<ep7>,2,2,4,100,60
50704,Kaia Lake<ep7>,2,2,1,0,60
50704,Kaia Lake<ep7>,2,3,1,0,60
50704,Kaia Lake<ep7>,2,3,4,100,60
50704,Kaia Lake<ep7>,2,3,2,0,60
50704,Kaia Lake<ep7>,2,3,0,0,60
50800,<ep7>Veiled Island<01>,2,0,0,0,60
50800,<ep7>Veiled Island<01>,2,0,1,0,60
50800,<ep7>Veiled Island<01>,2,0,2,0,60
50800,<ep7>Veiled Island<01>,2,0,4,100,60
50800,<ep7>Veiled Island<01>,2,1,4,100,60
50800,<ep7>Veiled Island<01>,2,1,2,0,60
50800,<ep7>Veiled Island<01>,2,1,1,0,60
50800,<ep7>Veiled Island<01>,2,1,0,0,60
50800,<ep7>Veiled Island<01>,2,2,0,0,60
50800,<ep7>Veiled Island<01>,2,2,2,0,60
50800,<ep7>Veiled Island<01>,2,2,4,100,60
50800,<ep7>Veiled Island<01>,2,2,1,0,60
50800,<ep7>Veiled Island<01>,2,3,1,0,60
50800,<ep7>Veiled Island<01>,2,3,4,100,60
50800,<ep7>Veiled Island<01>,2,3,2,0,60
50800,<ep7>Veiled Island<01>,2,3,0,0,60
50801,<ep7>Veiled Island,2,0,2,0,60
50801,<ep7>Veiled Island,2,0,4,100,60
50801,<ep7>Veiled Island,2,0,0,0,60
50801,<ep7>Veiled Island,2,0,1,0,60
50801,<ep7>Veiled Island,2,1,1,0,60
50801,<ep7>Veiled Island,2,1,0,0,60
50801,<ep7>Veiled Island,2,1,4,100,60
50801,<ep7>Veiled Island,2,1,2,0,60
50801,<ep7>Veiled Island,2,2,2,0,60
50801,<ep7>Veiled Island,2,2,0,0,60
50801,<ep7>Veiled Island,2,2,1,0,60
50801,<ep7>Veiled Island,2,2,4,100,60
50801,<ep7>Veiled Island,2,3,4,100,60
50801,<ep7>Veiled Island,2,3,1,0,60
50801,<ep7>Veiled Island,2,3,0,0,60
50801,<ep7>Veiled Island,2,3,2,0,60
50802,<ep7>Nanani Breeding Grounds,2,0,0,0,60
50802,<ep7>Nanani Breeding Grounds,2,0,1,0,60
50802,<ep7>Nanani Breeding Grounds,2,0,4,100,60
50802,<ep7>Nanani Breeding Grounds,2,0,2,0,60
50802,<ep7>Nanani Breeding Grounds,2,1,2,0,60
50802,<ep7>Nanani Breeding Grounds,2,1,4,100,60
50802,<ep7>Nanani Breeding Grounds,2,1,1,0,60
50802,<ep7>Nanani Breeding Grounds,2,1,0,0,60
50802,<ep7>Nanani Breeding Grounds,2,2,0,0,60
50802,<ep7>Nanani Breeding Grounds,2,2,4,100,60
50802,<ep7>Nanani Breeding Grounds,2,2,2,0,60
50802,<ep7>Nanani Breeding Grounds,2,2,1,0,60
50802,<ep7>Nanani Breeding Grounds,2,3,1,0,60
50802,<ep7>Nanani Breeding Grounds,2,3,2,0,60
50802,<ep7>Nanani Breeding Grounds,2,3,4,100,60
50802,<ep7>Nanani Breeding Grounds,2,3,0,0,60
50803,<ep7>Frozen Coast,2,0,1,0,60
50803,<ep7>Frozen Coast,2,0,0,0,60
50803,<ep7>Frozen Coast,2,0,4,100,60
50803,<ep7>Frozen Coast,2,0,2,0,60
50803,<ep7>Frozen Coast,2,1,2,0,60
50803,<ep7>Frozen Coast,2,1,4,100,60
50803,<ep7>Frozen Coast,2,1,0,0,60
50803,<ep7>Frozen Coast,2,1,1,0,60
50803,<ep7>Frozen Coast,2,2,0,0,60
50803,<ep7>Frozen Coast,2,2,4,100,60
50803,<ep7>Frozen Coast,2,2,2,0,60
50803,<ep7>Frozen Coast,2,2,1,0,60
50803,<ep7>Frozen Coast,2,3,1,0,60
50803,<ep7>Frozen Coast,2,3,2,0,60
50803,<ep7>Frozen Coast,2,3,4,100,60
50803,<ep7>Frozen Coast,2,3,0,0,60
60300,West of Katan,2,0,0,70,60
60300,West of Katan,2,0,3,30,60
60300,West of Katan,2,0,2,0,60
60300,West of Katan,2,0,1,0,60
60300,West of Katan,2,1,1,0,60
60300,West of Katan,2,1,2,0,60
60300,West of Katan,2,1,3,30,60
60300,West of Katan,2,1,0,70,60
60300,West of Katan,2,2,0,70,60
60300,West of Katan,2,2,3,30,60
60300,West of Katan,2,2,2,0,60
60300,West of Katan,2,2,1,0,60
60300,West of Katan,2,3,1,0,60
60300,West of Katan,2,3,2,0,60
60300,West of Katan,2,3,3,30,60
60300,West of Katan,2,3,0,70,60
60301,Sinking Swamp,2,0,0,0,60
60301,Sinking Swamp,2,0,3,100,60
60301,Sinking Swamp,2,0,2,0,60
60301,Sinking Swamp,2,0,1,0,60
60301,Sinking Swamp,2,1,1,0,60
60301,Sinking Swamp,2,1,2,0,60
60301,Sinking Swamp,2,1,3,100,60
60301,Sinking Swamp,2,1,0,0,60
60301,Sinking Swamp,2,2,0,0,60
60301,Sinking Swamp,2,2,3,100,60
60301,Sinking Swamp,2,2,2,0,60
60301,Sinking Swamp,2,2,1,0,60
60301,Sinking Swamp,2,3,1,0,60
60301,Sinking Swamp,2,3,2,0,60
60301,Sinking Swamp,2,3,3,100,60
60301,Sinking Swamp,2,3,0,0,60
60400,Katan NW,2,0,0,70,60
60400,Katan NW,2,0,3,30,60
60400,Katan NW,2,0,1,0,60
60400,Katan NW,2,0,2,0,60
60400,Katan NW,2,1,2,0,60
60400,Katan NW,2,1,1,0,60
60400,Katan NW,2,1,3,30,60
60400,Katan NW,2,1,0,70,60
60400,Katan NW,2,2,0,70,60
60400,Katan NW,2,2,3,30,60
60400,Katan NW,2,2,1,0,60
60400,Katan NW,2,2,2,0,60
60400,Katan NW,2,3,2,0,60
60400,Katan NW,2,3,1,0,60
60400,Katan NW,2,3,3,30,60
60400,Katan NW,2,3,0,70,60
60401,Assassin Guild,2,0,0,70,60
60401,Assassin Guild,2,0,1,0,60
60401,Assassin Guild,2,0,3,30,60
60401,Assassin Guild,2,0,2,0,60
60401,Assassin Guild,2,1,2,0,60
60401,Assassin Guild,2,1,1,0,60
60401,Assassin Guild,2,1,3,30,60
60401,Assassin Guild,2,1,0,70,60
60401,Assassin Guild,2,2,0,70,60
60401,Assassin Guild,2,2,3,30,60
60401,Assassin Guild,2,2,1,0,60
60401,Assassin Guild,2,2,2,0,60
60401,Assassin Guild,2,3,1,0,60
60401,Assassin Guild,2,3,2,0,60
60401,Assassin Guild,2,3,0,70,60
60401,Assassin Guild,2,3,3,30,60
60402,Sirag Ruins,2,0,1,0,60
60402,Sirag Ruins,2,0,0,70,60
60402,Sirag Ruins,2,0,2,0,60
60402,Sirag Ruins,2,0,3,30,60
60402,Sirag Ruins,2,1,3,30,60
60402,Sirag Ruins,2,1,2,0,60
60402,Sirag Ruins,2,1,0,70,60
60402,Sirag Ruins,2,1,1,0,60
60402,Sirag Ruins,2,2,0,70,60
60402,Sirag Ruins,2,2,2,0,60
60402,Sirag Ruins,2,2,3,30,60
60402,Sirag Ruins,2,2,1,0,60
60402,Sirag Ruins,2,3,1,0,60
60402,Sirag Ruins,2,3,3,30,60
60402,Sirag Ruins,2,3,2,0,60
60402,Sirag Ruins,2,3,0,70,60
60403,Wound of Arrogance,2,0,0,70,60
60403,Wound of Arrogance,2,0,1,0,60
60403,Wound of Arrogance,2,0,2,0,60
60403,Wound of Arrogance,2,0,3,30,60
60403,Wound of Arrogance,2,1,3,30,60
60403,Wound of Arrogance,2,1,2,0,60
60403,Wound of Arrogance,2,1,1,0,60
60403,Wound of Arrogance,2,1,0,70,60
60403,Wound of Arrogance,2,2,0,70,60
60403,Wound of Arrogance,2,2,2,0,60
60403,Wound of Arrogance,2,2,3,30,60
60403,Wound of Arrogance,2,2,1,0,60
60403,Wound of Arrogance,2,3,1,0,60
60403,Wound of Arrogance,2,3,3,30,60
60403,Wound of Arrogance,2,3,2,0,60
60403,Wound of Arrogance,2,3,0,70,60
60500,Ceriu Canyon,2,0,0,70,60
60500,Ceriu Canyon,2,0,1,0,60
60500,Ceriu Canyon,2,0,2,0,60
60500,Ceriu Canyon,2,0,3,30,60
60500,Ceriu Canyon,2,1,3,30,60
60500,Ceriu Canyon,2,1,2,0,60
60500,Ceriu Canyon,2,1,1,0,60
60500,Ceriu Canyon,2,1,0,70,60
60500,Ceriu Canyon,2,2,0,70,60
60500,Ceriu Canyon,2,2,2,0,60
60500,Ceriu Canyon,2,2,3,30,60
60500,Ceriu Canyon,2,2,1,0,60
60500,Ceriu Canyon,2,3,1,0,60
60500,Ceriu Canyon,2,3,3,30,60
60500,Ceriu Canyon,2,3,2,0,60
60500,Ceriu Canyon,2,3,0,70,60
60600,Crystal Mountain Gate,2,0,0,100,60
60600,Crystal Mountain Gate,2,0,1,0,60
60600,Crystal Mountain Gate,2,0,2,0,60
60600,Crystal Mountain Gate,2,0,3,0,60
60600,Crystal Mountain Gate,2,1,3,0,60
60600,Crystal Mountain Gate,2,1,2,0,60
60600,Crystal Mountain Gate,2,1,1,0,60
60600,Crystal Mountain Gate,2,1,0,100,60
60600,Crystal Mountain Gate,2,2,0,100,60
60600,Crystal Mountain Gate,2,2,2,0,60
60600,Crystal Mountain Gate,2,2,3,0,60
60600,Crystal Mountain Gate,2,2,1,0,60
60600,Crystal Mountain Gate,2,3,1,0,60
60600,Crystal Mountain Gate,2,3,3,0,60
60600,Crystal Mountain Gate,2,3,2,0,60
60600,Crystal Mountain Gate,2,3,0,100,60
60601,Crystal Mountain Pass,2,0,0,100,60
60601,Crystal Mountain Pass,2,0,1,0,60
60601,Crystal Mountain Pass,2,0,2,0,60
60601,Crystal Mountain Pass,2,0,3,0,60
60601,Crystal Mountain Pass,2,1,3,0,60
60601,Crystal Mountain Pass,2,1,2,0,60
60601,Crystal Mountain Pass,2,1,1,0,60
60601,Crystal Mountain Pass,2,1,0,100,60
60601,Crystal Mountain Pass,2,2,0,100,60
60601,Crystal Mountain Pass,2,2,2,0,60
60601,Crystal Mountain Pass,2,2,3,0,60
60601,Crystal Mountain Pass,2,2,1,0,60
60601,Crystal Mountain Pass,2,3,1,0,60
60601,Crystal Mountain Pass,2,3,3,0,60
60601,Crystal Mountain Pass,2,3,2,0,60
60601,Crystal Mountain Pass,2,3,0,100,60
60602,Crystal Mountain,2,0,0,100,60
60602,Crystal Mountain,2,0,1,0,60
60602,Crystal Mountain,2,0,2,0,60
60602,Crystal Mountain,2,0,3,0,60
60602,Crystal Mountain,2,1,3,0,60
60602,Crystal Mountain,2,1,2,0,60
60602,Crystal Mountain,2,1,1,0,60
60602,Crystal Mountain,2,1,0,100,60
60602,Crystal Mountain,2,2,0,100,60
60602,Crystal Mountain,2,2,2,0,60
60602,Crystal Mountain,2,2,3,0,60
60602,Crystal Mountain,2,2,1,0,60
60602,Crystal Mountain,2,3,1,0,60
60602,Crystal Mountain,2,3,3,0,60
60602,Crystal Mountain,2,3,2,0,60
60602,Crystal Mountain,2,3,0,100,60
60700,<ep7>Veiled Island <02>,2,0,0,0,60
60700,<ep7>Veiled Island <02>,2,0,1,0,60
60700,<ep7>Veiled Island <02>,2,0,2,0,60
60700,<ep7>Veiled Island <02>,2,0,4,100,60
60700,<ep7>Veiled Island <02>,2,1,4,100,60
60700,<ep7>Veiled Island <02>,2,1,2,0,60
60700,<ep7>Veiled Island <02>,2,1,1,0,60
60700,<ep7>Veiled Island <02>,2,1,0,0,60
60700,<ep7>Veiled Island <02>,2,2,0,0,60
60700,<ep7>Veiled Island <02>,2,2,2,0,60
60700,<ep7>Veiled Island <02>,2,2,4,100,60
60700,<ep7>Veiled Island <02>,2,2,1,0,60
60700,<ep7>Veiled Island <02>,2,3,1,0,60
60700,<ep7>Veiled Island <02>,2,3,4,100,60
60700,<ep7>Veiled Island <02>,2,3,2,0,60
60700,<ep7>Veiled Island <02>,2,3,0,0,60
60701,Veiled Island,2,0,0,0,60
60701,Veiled Island,2,0,1,0,60
60701,Veiled Island,2,0,2,0,60
60701,Veiled Island,2,0,4,100,60
60701,Veiled Island,2,1,4,100,60
60701,Veiled Island,2,1,2,0,60
60701,Veiled Island,2,1,1,0,60
60701,Veiled Island,2,1,0,0,60
60701,Veiled Island,2,2,0,0,60
60701,Veiled Island,2,2,2,0,60
60701,Veiled Island,2,2,4,100,60
60701,Veiled Island,2,2,1,0,60
60701,Veiled Island,2,3,1,0,60
60701,Veiled Island,2,3,4,100,60
60701,Veiled Island,2,3,2,0,60
60701,Veiled Island,2,3,0,0,60
60702,Frozen Marduka Outpost<ep7>,2,0,0,0,60
60702,Frozen Marduka Outpost<ep7>,2,0,1,0,60
60702,Frozen Marduka Outpost<ep7>,2,0,2,0,60
60702,Frozen Marduka Outpost<ep7>,2,0,4,100,60
60702,Frozen Marduka Outpost<ep7>,2,1,4,100,60
60702,Frozen Marduka Outpost<ep7>,2,1,2,0,60
60702,Frozen Marduka Outpost<ep7>,2,1,1,0,60
60702,Frozen Marduka Outpost<ep7>,2,1,0,0,60
60702,Frozen Marduka Outpost<ep7>,2,2,0,0,60
60702,Frozen Marduka Outpost<ep7>,2,2,2,0,60
60702,Frozen Marduka Outpost<ep7>,2,2,4,100,60
60702,Frozen Marduka Outpost<ep7>,2,2,1,0,60
60702,Frozen Marduka Outpost<ep7>,2,3,1,0,60
60702,Frozen Marduka Outpost<ep7>,2,3,4,100,60
60702,Frozen Marduka Outpost<ep7>,2,3,2,0,60
60702,Frozen Marduka Outpost<ep7>,2,3,0,0,60
60703,<ep7>Snowstorm Valley,2,0,0,0,60
60703,<ep7>Snowstorm Valley,2,0,1,0,60
60703,<ep7>Snowstorm Valley,2,0,4,100,60
60703,<ep7>Snowstorm Valley,2,0,2,0,60
60703,<ep7>Snowstorm Valley,2,1,2,0,60
60703,<ep7>Snowstorm Valley,2,1,4,100,60
60703,<ep7>Snowstorm Valley,2,1,1,0,60
60703,<ep7>Snowstorm Valley,2,1,0,0,60
60703,<ep7>Snowstorm Valley,2,2,0,0,60
60703,<ep7>Snowstorm Valley,2,2,4,100,60
60703,<ep7>Snowstorm Valley,2,2,2,0,60
60703,<ep7>Snowstorm Valley,2,2,1,0,60
60703,<ep7>Snowstorm Valley,2,3,1,0,60
60703,<ep7>Snowstorm Valley,2,3,2,0,60
60703,<ep7>Snowstorm Valley,2,3,4,100,60
60703,<ep7>Snowstorm Valley,2,3,0,0,60
60704,<ep7>Kaia Lake,2,0,4,100,60
60704,<ep7>Kaia Lake,2,0,0,0,60
60704,<ep7>Kaia Lake,2,0,1,0,60
60704,<ep7>Kaia Lake,2,0,2,0,60
60704,<ep7>Kaia Lake,2,1,2,0,60
60704,<ep7>Kaia Lake,2,1,1,0,60
60704,<ep7>Kaia Lake,2,1,0,0,60
60704,<ep7>Kaia Lake,2,1,4,100,60
60704,<ep7>Kaia Lake,2,2,4,100,60
60704,<ep7>Kaia Lake,2,2,1,0,60
60704,<ep7>Kaia Lake,2,2,2,0,60
60704,<ep7>Kaia Lake,2,2,0,0,60
60704,<ep7>Kaia Lake,2,3,0,0,60
60704,<ep7>Kaia Lake,2,3,2,0,60
60704,<ep7>Kaia Lake,2,3,1,0,60
60704,<ep7>Kaia Lake,2,3,4,100,60
60800,<ep7>Veiled Island <03>,2,0,0,0,60
60800,<ep7>Veiled Island <03>,2,0,1,0,60
60800,<ep7>Veiled Island <03>,2,0,4,100,60
60800,<ep7>Veiled Island <03>,2,0,2,0,60
60800,<ep7>Veiled Island <03>,2,1,2,0,60
60800,<ep7>Veiled Island <03>,2,1,4,100,60
60800,<ep7>Veiled Island <03>,2,1,1,0,60
60800,<ep7>Veiled Island <03>,2,1,0,0,60
60800,<ep7>Veiled Island <03>,2,2,0,0,60
60800,<ep7>Veiled Island <03>,2,2,4,100,60
60800,<ep7>Veiled Island <03>,2,2,2,0,60
60800,<ep7>Veiled Island <03>,2,2,1,0,60
60800,<ep7>Veiled Island <03>,2,3,1,0,60
60800,<ep7>Veiled Island <03>,2,3,2,0,60
60800,<ep7>Veiled Island <03>,2,3,4,100,60
60800,<ep7>Veiled Island <03>,2,3,0,0,60
60801,<ep7>Veiled Island,2,0,0,0,60
60801,<ep7>Veiled Island,2,0,1,0,60
60801,<ep7>Veiled Island,2,0,4,100,60
60801,<ep7>Veiled Island,2,0,2,0,60
60801,<ep7>Veiled Island,2,1,2,0,60
60801,<ep7>Veiled Island,2,1,4,100,60
60801,<ep7>Veiled Island,2,1,1,0,60
60801,<ep7>Veiled Island,2,1,0,0,60
60801,<ep7>Veiled Island,2,2,0,0,60
60801,<ep7>Veiled Island,2,2,4,100,60
60801,<ep7>Veiled Island,2,2,2,0,60
60801,<ep7>Veiled Island,2,2,1,0,60
60801,<ep7>Veiled Island,2,3,1,0,60
60801,<ep7>Veiled Island,2,3,2,0,60
60801,<ep7>Veiled Island,2,3,4,100,60
60801,<ep7>Veiled Island,2,3,0,0,60
60802,Unicorn Forest<ep7>,2,0,0,0,60
60802,Unicorn Forest<ep7>,2,0,1,0,60
60802,Unicorn Forest<ep7>,2,0,4,100,60
60802,Unicorn Forest<ep7>,2,0,2,0,60
60802,Unicorn Forest<ep7>,2,1,2,0,60
60802,Unicorn Forest<ep7>,2,1,4,100,60
60802,Unicorn Forest<ep7>,2,1,1,0,60
60802,Unicorn Forest<ep7>,2,1,0,0,60
60802,Unicorn Forest<ep7>,2,2,0,0,60
60802,Unicorn Forest<ep7>,2,2,4,100,60
60802,Unicorn Forest<ep7>,2,2,2,0,60
60802,Unicorn Forest<ep7>,2,2,1,0,60
60802,Unicorn Forest<ep7>,2,3,1,0,60
60802,Unicorn Forest<ep7>,2,3,2,0,60
60802,Unicorn Forest<ep7>,2,3,4,100,60
60802,Unicorn Forest<ep7>,2,3,0,0,60
60803,Dragon's Nest<ep7>,2,0,0,0,60
60803,Dragon's Nest<ep7>,2,0,1,0,60
60803,Dragon's Nest<ep7>,2,0,4,100,60
60803,Dragon's Nest<ep7>,2,0,2,0,60
60803,Dragon's Nest<ep7>,2,1,2,0,60
60803,Dragon's Nest<ep7>,2,1,4,100,60
60803,Dragon's Nest<ep7>,2,1,1,0,60
60803,Dragon's Nest<ep7>,2,1,0,0,60
60803,Dragon's Nest<ep7>,2,2,0,0,60
60803,Dragon's Nest<ep7>,2,2,4,100,60
60803,Dragon's Nest<ep7>,2,2,2,0,60
60803,Dragon's Nest<ep7>,2,2,1,0,60
60803,Dragon's Nest<ep7>,2,3,1,0,60
